,Present_Price
0,5.59
1,9.54
2,9.85
4,6.87
5,9.83
6,8.12
7,8.61
8,8.89
9,8.92
10,3.6
11,10.38
13,7.71
14,7.21
15,10.79
16,10.79
18,5.09
19,7.98
21,5.71
23,3.46
24,4.41
25,4.99
27,6.49
28,3.95
30,5.98
31,4.89
33,9.95
37,2.28
42,7.15
43,8.06
44,2.69
48,7.71
49,9.29
50,30.61
52,19.77
55,15.04
57,18.54
59,35.96
61,7.7
62,35.96
64,36.23
65,6.95
66,23.15
67,20.45
68,13.74
69,20.91
70,6.76
71,12.48
72,18.61
74,8.93
75,6.8
76,14.68
78,22.83
79,30.61
80,14.89
81,7.85
83,13.46
84,13.46
85,23.73
86,92.6
87,13.74
90,18.61
91,16.09
95,18.61
96,25.39
97,18.64
99,20.45
101,1.82
102,1.78
104,1.47
106,3.45
107,1.5
110,1.78
111,1.5
113,1.4
114,1.47
115,1.47
116,1.47
117,1.9
118,1.47
119,1.9
120,1.26
121,1.5
122,1.17
123,1.47
125,1.75
127,0.8
128,0.87
129,0.84
130,0.87
131,0.82
133,0.95
134,0.81
136,1.2
137,0.787
139,0.95
140,1.2
141,0.8
142,0.84
143,0.84
145,0.81
146,0.787
147,0.84
148,0.94
149,0.94
150,0.826
151,0.55
152,0.99
153,0.99
155,0.51
156,0.52
157,0.84
158,0.54
159,0.51
160,0.95
161,0.826
163,0.95
164,0.54
165,0.54
166,0.55
167,0.81
168,0.73
170,0.83
171,0.55
172,0.64
173,0.51
174,0.72
176,1.05
177,0.57
178,0.52
179,1.05
180,0.51
182,0.58
183,0.47
186,0.52
187,0.51
188,0.57
189,0.57
191,0.57
193,0.65
194,0.787
196,0.52
197,0.51
198,0.57
199,0.58
200,0.75
201,6.79
202,5.7
203,4.6
204,4.43
205,5.7
207,5.7
209,5.7
210,4.6
212,13.6
213,6.79
215,9.4
217,4.43
220,4.43
221,6.79
222,7.6
223,9.4
224,9.4
225,4.6
226,5.7
229,6.79
230,9.4
231,9.4
232,14.79
233,5.7
235,9.4
236,4.43
237,13.6
238,9.4
239,4.43
240,9.4
241,7.13
242,7.13
243,7.6
244,9.4
246,6.79
247,9.4
250,13.6
251,9.9
253,9.9
254,9.9
255,5.35
256,13.6
257,13.6
258,13.6
259,7.0
260,13.6
261,5.97
262,5.8
263,7.7
264,7.0
265,8.7
266,7.0
267,9.4
268,5.8
269,10.0
270,10.0
273,7.5
274,6.8
276,13.6
277,13.6
279,13.6
283,11.8
284,5.9
285,8.5
286,7.9
287,7.5
288,13.6
291,6.1
292,8.4
293,9.9
294,6.8
295,13.09
297,5.9
298,11.0
300,5.9
