,Year,Selling_Price,Present_Price,Kms_Driven,Owner
3,2011,2.85,4.15,5200,0
12,2015,7.5,9.94,15000,0
17,2016,7.75,10.79,43000,0
20,2016,2.85,3.95,25000,0
22,2011,4.4,8.01,50000,0
26,2013,4.15,5.87,55138,0
29,2015,7.45,10.38,45000,0
32,2014,4.95,7.49,39000,0
34,2014,5.5,8.06,45000,0
35,2011,2.95,7.74,49998,0
36,2015,4.65,7.2,48767,0
38,2016,3.0,3.76,10079,0
39,2003,2.25,7.98,62000,0
40,2016,5.85,7.87,24524,0
41,2014,2.55,3.98,46706,0
45,2014,7.5,12.04,15000,0
46,2013,2.65,4.89,64532,0
47,2006,1.05,4.15,65000,0
51,2015,23.0,30.61,40000,0
53,2013,16.0,30.61,135000,0
54,2005,2.75,10.21,90000,0
56,2015,4.5,7.27,40534,0
58,2014,4.1,6.8,39485,1
60,2013,6.95,18.61,40001,0
63,2015,23.5,35.96,47000,0
73,2011,2.65,5.71,43000,0
77,2004,1.5,12.35,135154,0
82,2017,23.0,25.39,15000,0
88,2013,3.45,6.05,47000,0
89,2014,4.75,6.76,40000,0
92,2005,3.51,13.7,75000,0
93,2015,23.0,30.61,40000,0
94,2008,4.0,22.78,89000,0
98,2013,7.05,18.61,45000,0
100,2016,1.75,1.9,3000,0
103,2017,1.45,1.6,1200,0
105,2015,1.35,2.37,21700,0
108,2016,1.2,1.5,18000,0
109,2017,1.2,1.47,11000,0
112,2014,1.15,2.4,7000,0
124,2012,0.95,1.75,11500,0
126,2017,0.9,0.95,1300,0
132,2017,0.75,0.95,3500,0
135,2015,0.65,0.74,5000,0
138,2016,0.6,0.87,15000,0
144,2014,0.6,0.99,25000,0
154,2014,0.5,0.88,8000,0
162,2012,0.45,0.99,14500,0
169,2015,0.4,0.54,14000,0
175,2011,0.38,0.787,75000,0
181,2016,0.3,0.48,50000,0
184,2008,0.25,0.75,26000,1
185,2008,0.25,0.58,1900,0
190,2008,0.2,0.75,60000,0
192,2007,0.2,0.75,49000,1
195,2015,0.18,0.32,35000,0
206,2017,5.75,7.13,12479,0
208,2017,7.9,8.1,3435,0
211,2015,11.75,14.79,43535,0
214,2017,5.25,5.7,20114,0
216,2016,2.9,4.43,12500,0
218,2014,6.45,9.4,45078,0
219,2012,4.5,9.4,36000,0
227,2011,2.55,4.43,57000,0
228,2012,4.95,9.4,60000,0
234,2015,5.5,5.7,4492,0
245,2012,5.2,9.4,71000,0
248,2013,4.0,4.6,30000,0
249,2016,5.25,7.6,17000,0
252,2015,5.4,6.82,31427,0
271,2009,3.0,10.0,69562,0
272,2015,7.5,10.0,27600,0
275,2016,10.9,13.6,30753,0
278,2016,6.0,8.4,4000,0
280,2015,5.25,5.9,14465,0
281,2006,2.1,7.6,50456,0
282,2014,8.25,14.0,63000,0
289,2016,10.11,13.6,10980,0
290,2014,4.5,6.4,19000,0
296,2016,9.5,11.6,33988,0
299,2017,11.5,12.5,9000,0
